mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres
4469,4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.65,1.08,7.61,0.04,1,1,1,857982.58,483538.34,78.34,0,0,0
4470,4146,223,706,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,43,0,0,0,1381,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.94,0.77,8.93,0.06,1,1,1,857033.69,484754.17,97,0,0,0
4471,4146,196,634,0,0,4,0,0,0,0,0,0,0,0,0,1,10,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.19,1.56,9.68,0.09,1,1,1,856754.51,482416.4,53.89,0,0,0
4472,4147,178,501,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.98,2.17,11.89,0.69,1,1,1,854239.95,483002.14,41.42,0,0,0
4473,4147,176,543,0,0,0,0,0,0,0,0,5,0,0,0,14,15,0,0,31,0,57,42,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.64,0.52,10.92,0.04,1,1,1,855047.53,484082.32,42.54,0,0,0
4474,4147,299,837,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.16,1.32,12.41,0.14,1,1,1,855738.16,482149.47,43.5,0,0,0
4475,4147,197,566,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.41,1.16,13.28,0.1,1,1,1,854898.72,482336.58,44.11,0,0,0
4476,4148,81,270,0,0,11,0,0,0,0,0,0,0,2,0,272,85,0,0,17,55,83,0,0,50,0,0,0,2,0,0,0,0,0,14,0,0,0,0,591,0,0,0,0,0,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.5,1.78,10.45,0.71,1,1,1,852378.65,484257.46,41.51,0,0,0
4477,4148,143,468,0,0,4,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.35,2.43,9.83,0.89,1,1,1,853093.12,482931.21,54.1,0,0,0
4478,4148,141,438,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.83,2.29,10.83,0.68,1,1,1,852180.9,483306.83,39.91,0,0,0
4479,4148,201,636,0,2,10,0,0,0,0,0,1,0,2,6,0,13,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.08,10.05,5.9,2.32,1,2,1,852534.16,481805.11,51.21,0,0,0
4480,4149,223,599,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.7,2.03,10.39,0.58,1,1,1,850430.24,484128.34,26.37,0,0,0
4481,4149,482,1267,0,0,11,0,0,0,0,0,10,0,6,0,0,65,0,0,0,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.01,10.15,8.24,2.01,1,2,1,850181.36,482769.91,102.44,0,0,0
4482,4149,132,353,0,0,6,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.91,12.81,7.84,2.55,1,2,1,849996.21,481563.3,34.09,0,0,0
4483,4149,39,109,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.45,1.79,9.36,0.07,1,1,1,848779.86,482699.46,19.71,0,0,0
4484,4149,64,154,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.25,1.14,11.49,0.02,1,1,1,849824.63,483393.1,8.84,0,0,0
4485,4149,83,244,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.44,1.55,9.73,0.06,1,1,1,849095.29,484136.93,13.22,0,0,0
4486,4150,133,405,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.04,1.03,11.46,0.04,1,1,1,849326.06,485205.69,51.72,0,0,0
4487,4150,101,325,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.3,0.54,12.39,0.05,1,1,1,849386.56,485612.09,29.77,0,0,0
4488,4151,111,373,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,33,0,0,0,1190,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.18,1.74,9.48,0.69,1,1,1,851928.97,485012.65,49.17,0,0,0
4489,4151,99,300,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.96,2.14,9.13,0.68,1,1,1,853307.36,485958.17,25.97,0,0,0
4490,4151,124,349,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.14,1.9,9.46,0.68,1,1,1,852317.83,485869.95,39.87,0,0,0
4491,4151,159,498,0,1,6,0,0,0,0,0,28,0,7,0,3,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.63,1.85,10.76,0.72,1,1,1,850961.87,485933.71,51.85,0,0,0
4492,4152,85,283,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.83,0.81,8.77,0.04,1,1,1,854626.45,486228.85,37.28,0,0,0
4493,4152,180,551,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.25,0.6,9.81,0.05,1,1,1,855272.37,484836.87,46.06,0,0,0
4494,4152,145,424,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.51,0.75,7.81,0.04,1,1,1,855954.79,485902.49,41.56,0,0,0
4495,4152,100,316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.8,1.81,8.62,0.62,1,1,1,854649.76,485316.47,20.36,0,0,0
4496,4153,148,569,0,0,17,0,0,0,0,0,0,0,6,0,1,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.44,1.76,11.71,0.35,1,1,1,855643.17,488744.67,40.08,0,0,0
4497,4153,98,392,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.77,1.19,7.4,0.29,1,1,1,854302.91,488685.4,41.3,0,0,0
4498,4153,46,208,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,73,0,0,0,0,0,366,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.76,0.47,8.22,0.01,1,1,1,854354.47,487368,40.93,0,0,0
4499,4153,95,372,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.85,0.45,8.55,0.01,1,1,1,855694.64,487427.04,40.26,0,0,0
4500,4154,67,182,0,0,4,0,0,0,0,0,0,0,0,0,0,113,0,0,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.07,3.62,12.94,0.75,1,1,2,855920.31,490076.06,20.05,0,0,0
4501,4154,417,1115,0,0,7,0,0,0,0,0,9,0,42,11,176,56,0,0,31,48,78,3,0,80,0,0,0,4,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.32,4.77,17.81,0.74,1,1,2,854164.38,491213.95,50.15,0,0,0
4502,4154,462,1216,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0,0,0,13,22,2,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.04,5.87,14.82,1.25,1,1,2,855572.8,491350.78,26.33,0,0,0
4503,4154,332,881,0,0,1,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.95,4.88,14.64,1.01,1,1,2,854769.88,490636.02,18.76,0,0,0
4504,4154,274,719,0,0,1,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.93,3.86,12.47,0.76,1,1,1,854720.51,489853.47,41.34,0,0,0
4505,4155,223,580,0,0,396,0,0,0,0,0,0,0,7,0,9,22,0,0,0,0,41,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.16,2.73,11.04,0.45,1,1,1,852735.23,491253.41,38.16,0,0,0
4506,4155,331,863,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.54,2.61,9.73,0.43,1,1,1,851783.38,491625.5,19.88,0,0,0
4507,4156,475,1318,0,0,0,0,0,0,0,0,0,0,1,0,83,169,0,0,0,110,104,19,0,76,0,0,0,22,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.04,1.22,2.16,0.17,1,1,1,828698.07,401163.24,76.66,0,0,0
4508,4156,381,1097,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.28,0.04,2.66,0,1,1,1,827362.6,401354.06,81.48,0,0,0
4509,4157,187,562,0,0,4,0,0,0,0,0,0,0,21,0,5,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.64,0.44,7.96,0.03,1,1,1,850138.37,487642.13,36.17,0,0,0
4510,4157,147,451,0,0,0,0,1,0,0,0,0,0,2,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.06,1.43,8.92,0.04,1,1,1,851791.96,489329.2,237.49,0,0,0
4511,4157,170,524,0,0,1,0,0,0,0,0,8,0,0,0,2,15,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.96,0.42,5.8,0.01,1,1,1,853316.85,488013.74,42.2,0,0,0
4512,4157,136,445,0,0,7,0,0,0,0,0,0,0,1,0,1,15,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.56,0.46,7.8,0.04,1,1,1,851138.72,486915.83,42.52,0,0,0
4513,4157,183,534,0,0,0,0,0,0,0,0,3,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.11,0.85,14.65,0.07,1,1,2,848988.05,487053.26,33.15,0,0,0
4514,4158,55,200,0,0,298,0,0,0,0,0,0,0,0,0,145,300,0,0,0,183,221,18,0,281,0,0,0,21,0,0,0,0,0,127,0,0,0,0,1594,0,0,0,725,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.92,8.58,17.59,1.41,1,1,2,848978.55,490298.62,78.25,0,0,0
4515,4158,125,384,0,0,4,0,0,0,0,0,0,0,3,0,2,22,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.61,2.15,8.04,0.15,1,1,1,850329.36,488604.84,29.2,0,0,0
4516,4158,279,863,0,0,6,0,0,0,0,0,0,0,6,7,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.99,4.91,10.77,0.67,1,1,1,850132.02,491184.85,42.29,0,0,0
4517,4158,171,523,0,0,0,0,0,0,0,0,1,0,0,0,3,39,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.49,6.51,14.19,1.06,1,1,2,849084.48,488475.82,39.1,0,0,0
4518,4159,320,789,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.34,9.22,18.04,2.19,1,1,2,847274.39,490466.46,16.89,0,0,0
4519,4159,366,888,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.09,7.18,19.48,2.14,1,1,2,846400.3,491048.6,34.71,0,0,0
4520,4159,475,923,0,0,6,0,0,0,0,0,85,0,25,0,353,146,0,0,250,460,63,0,0,444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1833,500,0,0,0,9,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.91,9.64,17.22,2.31,1,1,2,847836.48,490544.13,55.19,0,0,0
4521,4159,149,372,0,0,7,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.47,6.19,18.58,0.92,1,1,2,847270.69,489578.73,13.49,0,0,0
4522,4160,466,1297,0,0,16,0,0,0,0,0,0,0,12,0,6,50,0,0,0,0,56,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,180,0,0,0,0,0,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.23,1.97,17.8,0.05,1,1,2,846939.74,487467.4,64.65,0,0,0
4523,4160,220,575,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.93,1.47,16.64,0.06,1,1,2,848068.49,487586.79,29.58,0,0,0
4524,4160,324,906,0,0,0,0,0,0,0,0,0,0,1,0,5,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.56,7.19,16.69,1.06,1,1,2,847261.62,488458.81,13.62,0,0,0
4525,4160,113,244,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.91,1.5,16.97,0.05,1,1,2,847138.12,486928.51,15.73,0,0,0
4526,4161,176,525,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,3,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.12,4.77,20.64,0.78,1,1,2,846292.02,488587.39,39.4,0,0,0
4527,4161,55,262,0,0,22,0,0,0,0,0,5,0,13,27,77,89,0,0,8,13,25,15,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,1.99,14.95,0.23,1,1,1,843441.91,487004.1,28.7,0,0,0
4528,4161,259,772,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,99,6,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,287,0,0,0,699,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.78,2.29,16.7,0.19,1,1,2,844573.29,488003.24,61.85,0,0,0
4529,4161,72,276,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.08,1.93,15.32,0.22,1,1,2,844280.33,486844.8,16.68,0,0,0
4530,4161,150,466,0,0,22,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.9,2.55,15,0.56,1,1,1,843345.7,488363.06,16.06,0,0,0
4531,4161,201,635,0,0,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.14,1.95,21.55,0.06,1,1,2,845640.1,488840.43,19.45,0,0,0
4532,4161,94,312,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.88,2.87,17.26,0.25,1,1,2,845348.87,487597.1,15.53,0,0,0
4533,4161,86,294,0,0,6,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.09,2.52,15.41,0.2,1,1,2,845282.17,486706.69,15.03,0,0,0
4534,4162,118,287,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.37,2.27,15.88,0.48,1,1,2,843530.32,489425.11,22.39,0,0,0
4535,4162,832,2466,0,0,7,0,0,0,0,0,0,0,0,0,18,75,0,0,0,16,49,3,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.24,2.28,21.5,0.35,1,1,2,845156.15,490478.22,92.91,0,0,0
4536,4162,63,149,0,0,0,0,0,0,0,0,1,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.33,6.94,20.44,2.09,1,1,2,845838.8,490430.05,10.19,0,0,0
4537,4162,76,200,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.23,2.5,22.26,0.38,1,1,2,844776.18,489909.54,11.28,0,0,0
4538,4162,106,269,0,0,77,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.14,3.28,18.15,0.58,1,1,2,844366.43,489247.33,21.5,0,0,0
4539,4163,124,459,0,0,11,0,0,0,0,0,0,0,2,0,53,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.33,1.75,17.83,0.78,1,1,2,843568.68,490803.08,17.09,0,0,0
4540,4163,110,387,0,0,0,0,0,0,0,0,0,0,6,0,93,57,0,0,0,61,11,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.48,1.81,18.36,0.82,1,1,2,843177.94,490699.96,20.33,0,0,0
4541,4164,79,262,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.39,2.59,13.69,0.57,1,1,1,842576.21,489301.49,14.12,0,0,0
4542,4164,89,290,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.82,1.89,20.68,0.92,1,1,2,842215.02,491118.29,22.1,0,0,0
4543,4164,158,496,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.41,2.25,16.5,1.06,1,1,2,842506.76,490301.59,21.97,0,0,0
4544,4165,224,730,0,0,0,0,0,0,0,0,0,0,7,0,10,25,0,0,8,6,39,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,114,0,0,0,787,0,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.8,4.31,14.57,1.28,1,1,1,841223.17,489796.36,89.02,0,0,0
4545,4165,75,262,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.44,3.31,13.6,0.59,1,1,1,840521.68,488789.86,10.78,0,0,0
4546,4165,48,151,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.19,3.56,16.32,0.98,1,1,2,840480.52,490496.05,11.61,0,0,0
4547,4165,30,144,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.19,3.55,19.31,1.07,1,1,2,841233.89,491191.85,7.94,0,0,0
4548,4166,253,731,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.84,3.32,16.64,0.74,1,1,2,842176.5,487193.14,68.42,0,0,0
