TAZ_REG,TAZ_OLD05,TAZ_MPO,COUNTY,CENSUSTAZ,TAZ_BF,FIX,AREA,F_NETAREA,CBD,HM_ROOMS
709,709,709,1,,0,0,5609350.00000000000,0.73360,0,0
716,716,716,1,,0,0,4312080.00000000000,0.78380,0,0
688,688,688,1,,0,0,6485060.00000000000,0.92940,0,0
668,668,668,1,,0,0,2232120.00000000000,0.72120,1,106
667,667,667,1,,0,0,1247080.00000000000,0.58280,1,0
638,638,638,1,,0,0,3404980.00000000000,0.80890,0,0
687,687,687,1,,0,0,19592000.00000000000,0.80470,0,0
711,711,711,1,,0,0,4870770.00000000000,0.76090,0,0
679,679,679,1,,0,0,15790200.00000000000,0.78990,0,0
787,787,787,1,,0,0,15190100.00000000000,0.87690,0,0
1044,1044,1044,1,,0,0,4951700.00000000000,0.79350,0,0
1040,1040,1040,1,,0,0,19153600.00000000000,0.83820,0,0
671,671,671,1,,0,0,1520180.00000000000,0.63350,1,0
712,712,712,1,,0,0,3719050.00000000000,0.77670,0,0
714,714,714,1,,0,0,6714710.00000000000,0.72580,0,0
715,715,715,1,,0,0,7242060.00000000000,0.72910,0,0
684,684,684,1,,0,0,13312900.00000000000,0.83920,0,0
685,685,685,1,,0,0,9557140.00000000000,0.87310,0,0
686,686,686,1,,0,0,26668900.00000000000,0.84340,0,0
789,789,789,1,,0,0,21423800.00000000000,0.81660,0,0
680,680,680,1,,0,0,22384700.00000000000,0.86320,0,0
661,661,661,1,,0,0,13869000.00000000000,0.74730,0,121
724,724,724,1,,0,0,7635790.00000000000,0.84860,0,0
713,713,713,1,,0,0,4030400.00000000000,0.83480,0,0
673,673,673,1,,0,0,11911300.00000000000,0.85720,0,0
672,672,672,1,,0,0,3228650.00000000000,0.64890,0,0
1043,1043,1043,1,,0,0,3022010.00000000000,0.79780,0,0
721,721,721,1,,0,0,2622290.00000000000,0.81110,0,0
720,720,720,1,,0,0,3594930.00000000000,0.75990,0,0
717,717,717,1,,0,0,2859560.00000000000,0.69440,0,0
722,722,722,1,,0,0,2677110.00000000000,0.87970,0,0
719,719,719,1,,0,0,4354770.00000000000,0.73400,0,0
718,718,718,1,,0,0,3269850.00000000000,0.71460,0,0
683,683,683,1,,0,0,5600770.00000000000,0.82980,0,0
682,682,682,1,,0,0,11867700.00000000000,0.77830,0,0
681,681,681,1,,0,0,7723790.00000000000,0.77950,0,0
790,790,790,1,,0,0,7165630.00000000000,0.73620,0,0
674,674,674,1,,0,0,11246700.00000000000,0.81440,0,0
723,723,723,1,,0,0,1516950.00000000000,0.97670,0,0
675,675,675,1,,0,0,2788200.00000000000,0.84120,0,0
73,73,73,1,,0,0,9151890.00000000000,0.51200,0,0
917,917,917,1,,0,0,6441870.00000000000,0.68190,0,0
250,250,250,1,,0,0,6187650.00000000000,0.93730,0,572
164,164,164,1,,0,0,818343.00000000000,0.80160,0,0
176,176,176,1,,0,0,1462240.00000000000,0.84630,0,0
231,231,231,1,,0,0,7313880.00000000000,0.85510,0,0
235,235,235,1,,0,0,15071500.00000000000,0.92250,0,0
11,11,11,1,,0,0,5875290.00000000000,0.64130,0,0
10,10,10,1,,0,0,5942820.00000000000,0.46540,0,0
54,54,54,1,,0,0,6032460.00000000000,0.28620,0,0
889,889,889,1,,0,0,8745560.00000000000,0.91010,0,0
35,35,35,1,,0,0,17060600.00000000000,0.96750,0,0
67,67,67,1,,0,0,18006000.00000000000,0.80000,0,0
66,66,66,1,,0,0,7658510.00000000000,0.71470,0,114
87,87,87,1,,0,0,8453560.00000000000,0.72410,0,0
114,114,114,1,,0,0,7880500.00000000000,0.66690,0,0
113,113,113,1,,0,0,9966690.00000000000,0.80860,0,0
1756,363,1756,1,,0,0,6282800.00000000000,0.79000,0,0
326,326,326,1,,0,0,3605130.00000000000,0.91090,0,0
335,335,335,1,,0,0,10971300.00000000000,0.79580,0,0
386,386,386,1,,0,0,22980600.00000000000,0.35690,0,0
424,424,424,1,,0,0,4452540.00000000000,0.87000,0,0
428,428,428,1,,0,0,5687260.00000000000,0.74590,0,0
458,458,458,1,,0,0,15239000.00000000000,0.89210,0,0
974,974,974,1,,0,0,10316100.00000000000,0.93580,0,0
1445,1445,1445,1,,0,0,2672450.00000000000,0.78740,0,0
640,640,640,1,,0,0,2543770.00000000000,0.83750,0,0
984,984,984,1,,0,0,32095300.00000000000,0.85640,0,0
1026,1026,1026,1,,0,0,21902500.00000000000,0.82720,0,0
739,739,739,1,,0,0,31267600.00000000000,0.89780,0,0
1005,1005,1005,1,,0,0,31663900.00000000000,0.87400,0,0
1019,1019,1019,1,,0,0,14626100.00000000000,0.91350,0,0
1119,1119,1119,1,,0,0,13954800.00000000000,0.91500,0,0
922,922,922,1,,0,0,4450730.00000000000,0.67250,0,0
461,461,461,1,,0,0,7601280.00000000000,0.84030,0,0
960,960,960,1,,0,0,7078500.00000000000,0.93600,0,0
846,846,846,1,,0,0,32065400.00000000000,0.44470,0,0
1704,1704,1704,1,,0,0,3696910.00000000000,0.78940,0,0
1247,1247,1247,1,,0,0,399911.00000000000,0.71800,1,0
1249,1249,1249,1,,0,0,397579.00000000000,0.80060,1,0
1110,1110,1110,1,,0,0,545050.00000000000,0.77640,1,0
1239,1239,1239,1,,0,0,576653.00000000000,0.16970,1,0
16,16,16,1,,0,0,6519310.00000000000,0.54490,0,0
1139,1139,1139,1,,0,0,3829840.00000000000,0.85480,0,0
1142,1142,1142,1,,0,0,32126800.00000000000,0.95240,0,0
100,100,100,1,,0,0,3838570.00000000000,0.85390,0,396
1162,1162,1162,1,,0,0,2558630.00000000000,0.82780,0,0
1173,1173,1173,1,,0,0,7083130.00000000000,0.93520,0,0
949,949,949,1,,0,0,19472300.00000000000,0.74640,0,0
1408,1408,1408,1,,0,0,14387800.00000000000,0.67170,0,0
786,786,786,1,,0,0,19835100.00000000000,0.88140,0,0
1240,1240,1240,1,,0,0,1746590.00000000000,0.11270,1,0
1270,1270,1270,1,,0,0,1948520.00000000000,0.15660,1,0
1275,1275,1275,1,,0,0,5331770.00000000000,0.22440,0,0
1552,1552,1552,1,,0,0,1033400.00000000000,0.18840,0,0
185,185,185,1,,0,0,5498470.00000000000,0.30700,0,0
1209,1209,1209,1,,0,0,506996.00000000000,0.85480,0,0
246,246,246,1,,0,0,4639060.00000000000,0.53880,0,0
1295,1295,1295,1,,0,0,4650890.00000000000,0.54060,0,42
350,350,350,1,,0,0,10581600.00000000000,0.98560,0,0
1340,1340,1340,1,,0,0,7429750.00000000000,0.86950,0,0
1490,1490,1490,1,,0,0,4543400.00000000000,0.68050,0,0
1491,1491,1491,1,,0,0,2002590.00000000000,0.80650,0,0
1492,1492,1492,1,,0,0,2642220.00000000000,0.88360,0,0
1493,1493,1493,1,,0,0,3602110.00000000000,0.84120,0,0
818,818,818,1,,0,0,18640700.00000000000,0.68400,0,0
1294,1294,1294,1,,0,0,7730540.00000000000,0.81120,0,0
226,226,226,1,,0,0,5846700.00000000000,0.84560,0,0
305,305,305,1,,0,0,2143640.00000000000,0.82690,0,0
1315,1315,1315,1,,0,0,4980160.00000000000,0.74860,0,0
1325,1325,1325,1,,0,0,2847830.00000000000,0.63370,0,0
1326,1326,1326,1,,0,0,1767030.00000000000,0.80070,0,0
321,321,321,1,,0,0,2359610.00000000000,0.75680,0,0
1321,1321,1321,1,,0,0,1904860.00000000000,0.75900,0,0
1319,1319,1319,1,,0,0,1253060.00000000000,0.83300,0,0
1317,1317,1317,1,,0,0,1950200.00000000000,0.65700,0,0
1318,1318,1318,1,,0,0,1144770.00000000000,0.87650,0,0
316,316,316,1,,0,0,4482530.00000000000,0.89830,0,0
1320,1320,1320,1,,0,0,729165.00000000000,0.92410,0,0
317,317,317,1,,0,0,5381490.00000000000,0.90000,0,0
1297,1297,1297,1,,0,0,4735450.00000000000,0.71270,0,0
261,261,261,1,,0,0,5945610.00000000000,0.74490,0,13
1296,1296,1296,1,,0,0,5082600.00000000000,0.47480,0,0
260,260,260,1,,0,0,6195480.00000000000,0.42250,0,0
1279,1279,1279,1,,0,0,3179480.00000000000,0.70950,0,0
205,205,205,1,,0,0,4630490.00000000000,0.74700,0,0
1347,1347,1347,1,,0,0,1757820.00000000000,0.66410,0,12
374,374,374,1,,0,0,2905520.00000000000,0.75940,0,0
1348,1348,1348,1,,0,0,2072980.00000000000,0.69940,0,0
1349,1349,1349,1,,0,0,4109100.00000000000,0.71050,0,0
381,381,381,1,,0,0,6778240.00000000000,0.49740,0,0
1351,1351,1351,1,,0,0,5318730.00000000000,0.42380,0,6
382,382,382,1,,0,0,8513750.00000000000,0.55420,1,30
1352,1352,1352,1,,0,0,9366980.00000000000,0.50730,0,0
375,375,375,1,,0,0,3091610.00000000000,0.72890,0,0
1350,1350,1350,1,,0,0,4123900.00000000000,0.69830,0,19
112,112,112,1,,0,0,6933830.00000000000,0.93450,0,0
1174,1174,1174,1,,0,0,3472240.00000000000,0.75430,0,100
224,224,224,1,,0,0,4528860.00000000000,0.80770,0,0
1292,1292,1292,1,,0,0,2661760.00000000000,0.88360,0,0
225,225,225,1,,0,0,3528750.00000000000,0.90280,0,0
1293,1293,1293,1,,0,0,3603020.00000000000,0.86610,0,0
1316,1316,1316,1,,0,0,3505380.00000000000,0.70160,0,0
308,308,308,1,,0,0,7165150.00000000000,0.83390,0,0
1312,1312,1312,1,,0,0,3338530.00000000000,0.69590,0,0
1313,1313,1313,1,,0,0,3726980.00000000000,0.79000,0,0
1314,1314,1314,1,,0,0,3080180.00000000000,0.82190,0,0
303,303,303,1,,0,0,4261130.00000000000,0.67290,0,0
1322,1322,1322,1,,0,0,1335160.00000000000,0.77610,0,0
318,318,318,1,,0,0,4813680.00000000000,0.77460,0,0
1346,1346,1346,1,,0,0,3736160.00000000000,0.65510,0,0
371,371,371,1,,0,0,5429940.00000000000,0.69230,1,0
1354,1354,1354,1,,0,0,2895800.00000000000,0.38780,0,0
385,385,385,1,,0,0,16593700.00000000000,0.26370,0,49
1355,1355,1355,1,,0,0,4631940.00000000000,0.73080,0,58
1353,1353,1353,1,,0,0,6521970.00000000000,0.30920,0,83
384,384,384,1,,0,0,6869610.00000000000,0.24050,0,10
400,400,400,1,,0,0,9657650.00000000000,0.50420,0,0
1357,1357,1357,1,,0,0,5780970.00000000000,0.34480,0,0
1358,1358,1358,1,,0,0,7255980.00000000000,0.40890,0,0
401,401,401,1,,0,0,5566310.00000000000,0.34330,0,0
1472,1472,1472,1,,0,0,3672230.00000000000,0.84710,0,0
788,788,788,1,,0,0,14451300.00000000000,0.86650,0,0
1337,1337,1337,1,,0,0,4044250.00000000000,0.78690,0,0
1338,1338,1338,1,,0,0,2400730.00000000000,0.83930,0,0
1339,1339,1339,1,,0,0,761519.00000000000,0.83880,0,0
342,342,342,1,,0,0,12361600.00000000000,0.86020,0,0
333,333,333,1,,0,0,2156580.00000000000,0.82200,0,0
1335,1335,1335,1,,0,0,5163500.00000000000,0.75210,0,0
1333,1333,1333,1,,0,0,5524490.00000000000,0.79770,0,0
1330,1330,1330,1,,0,0,2397830.00000000000,0.79540,0,0
1341,1341,1341,1,,0,0,2316870.00000000000,0.73640,0,0
1565,1565,1565,1,,0,0,1828310.00000000000,0.81400,0,0
1116,1116,1116,1,,0,0,3562700.00000000000,0.76950,0,0
358,358,358,1,,0,0,4049150.00000000000,0.87410,0,0
1342,1342,1342,1,,0,0,3611880.00000000000,0.81360,0,0
1399,1399,1399,1,,0,0,3043700.00000000000,0.90440,0,0
530,530,530,1,,0,0,3759580.00000000000,0.82120,0,0
1400,1400,1400,1,,0,0,1451810.00000000000,0.76240,0,17
531,531,531,1,,0,0,1203240.00000000000,0.61320,0,10
1395,1395,1395,1,,0,0,3188310.00000000000,0.77550,0,0
522,522,522,1,,0,0,2833170.00000000000,0.75810,0,0
525,525,525,1,,0,0,1235830.00000000000,0.76750,1,33
1397,1397,1397,1,,0,0,2677120.00000000000,0.71960,0,0
538,538,538,1,,0,0,1559690.00000000000,0.63450,0,0
1405,1405,1405,1,,0,0,2857000.00000000000,0.68140,0,0
1406,1406,1406,1,,0,0,3431040.00000000000,0.64280,0,0
524,524,524,1,,0,0,725377.00000000000,0.28030,1,0
1396,1396,1396,1,,0,0,2704260.00000000000,0.76330,0,18
535,535,535,1,,0,0,675147.00000000000,0.67450,0,100
1401,1401,1401,1,,0,0,1658740.00000000000,0.63170,0,0
536,536,536,1,,0,0,642811.00000000000,0.73620,0,0
1402,1402,1402,1,,0,0,2484170.00000000000,0.75330,0,0
1410,1410,1410,1,,0,0,1089560.00000000000,0.78720,0,0
559,559,559,1,,0,0,2392770.00000000000,0.79490,0,0
1409,1409,1409,1,,0,0,4088850.00000000000,0.75050,0,0
537,537,537,1,,0,0,1066860.00000000000,0.74860,0,0
1404,1404,1404,1,,0,0,781951.00000000000,0.77030,0,0
1403,1403,1403,1,,0,0,801540.00000000000,0.74480,0,0
561,561,561,1,,0,0,7020950.00000000000,0.77180,0,0
1411,1411,1411,1,,0,0,7043400.00000000000,0.78880,0,0
568,568,568,1,,0,0,2596580.00000000000,0.88480,0,0
1412,1412,1412,1,,0,0,1081940.00000000000,0.90580,0,0
1421,1421,1421,1,,0,0,2913680.00000000000,0.75860,0,0
588,588,588,1,,0,0,2572200.00000000000,0.77500,0,0
529,529,529,1,,0,0,3656830.00000000000,0.65020,0,0
1398,1398,1398,1,,0,0,5394060.00000000000,0.79570,0,0
642,642,642,1,,0,0,1586370.00000000000,0.79950,0,0
641,641,641,1,,0,0,2820990.00000000000,0.70910,0,0
1432,1432,1432,1,,0,0,4232610.00000000000,0.88550,0,0
1431,1431,1431,1,,0,0,2971090.00000000000,0.96790,0,0
598,598,598,1,,0,0,10067800.00000000000,0.83890,0,0
1433,1433,1433,1,,0,0,2193400.00000000000,0.81650,0,0
599,599,599,1,,0,0,4855770.00000000000,0.48010,0,0
643,643,643,1,,0,0,3637270.00000000000,0.80210,0,0
1446,1446,1446,1,,0,0,6499650.00000000000,0.78350,0,0
15,15,15,1,,0,0,8149190.00000000000,0.90990,0,0
1523,1523,1523,1,,0,0,4120540.00000000000,0.85040,0,0
1555,1555,1555,1,,0,0,102356.00000000000,0.49540,1,0
607,607,607,1,,0,0,69155100.00000000000,0.82300,0,0
1170,1170,1170,1,,0,0,5027090.00000000000,0.87420,0,0
839,839,839,1,,0,0,1699790.00000000000,0.74960,0,0
1588,1588,1588,1,,0,0,2469740.00000000000,0.80440,0,0
24,24,24,1,,0,0,9119220.00000000000,0.90050,0,0
1567,1567,1567,1,,0,0,17573600.00000000000,0.85830,0,0
1570,1570,1570,1,,0,0,10276600.00000000000,0.92430,0,0
1571,1571,1571,1,,0,0,2175400.00000000000,0.81390,0,0
41,41,41,1,,0,0,3112200.00000000000,0.80350,0,0
25,25,25,1,,0,0,16108500.00000000000,0.92810,0,0
1569,1569,1569,1,,0,0,7811080.00000000000,1.00000,0,0
1568,1568,1568,1,,0,0,6621250.00000000000,0.99030,0,0
1572,1572,1572,1,,0,0,10289700.00000000000,0.86150,0,0
237,237,237,1,,0,0,3308210.00000000000,0.58760,0,246
819,819,819,1,,0,0,7345060.00000000000,0.88700,0,0
1587,1587,1587,1,,0,0,5261970.00000000000,0.89920,0,0
1586,1586,1586,1,,0,0,1749850.00000000000,0.81710,0,0
1080,1080,1080,1,,0,0,28156300.00000000000,0.90330,0,0
1593,1593,1593,1,,0,0,29101100.00000000000,0.93190,0,0
1083,1083,1083,1,,0,0,14025500.00000000000,0.81410,0,0
1594,1594,1594,1,,0,0,13997000.00000000000,0.94180,0,0
1585,1585,1585,1,,0,0,2755980.00000000000,0.82000,0,0
807,807,807,1,,0,0,8577110.00000000000,0.74120,0,0
743,743,743,1,,0,0,9086890.00000000000,0.99370,0,0
1581,1581,1581,1,,0,0,14627900.00000000000,0.92280,0,0
744,744,744,1,,0,0,13170100.00000000000,0.97520,0,0
1582,1582,1582,1,,0,0,21287400.00000000000,0.99410,0,0
460,460,460,1,,0,0,10662600.00000000000,0.90500,0,0
1577,1577,1577,1,,0,0,10944600.00000000000,0.96890,0,0
1595,1595,1595,1,,0,0,14404500.00000000000,0.86360,0,0
467,467,467,1,,0,0,7423890.00000000000,0.76930,0,0
591,591,591,1,,0,0,4954290.00000000000,0.85490,0,0
476,476,476,1,,0,0,3690880.00000000000,0.86620,0,0
1579,1579,1579,1,,0,0,1777270.00000000000,0.86410,0,0
1580,1580,1580,1,,0,0,1667090.00000000000,0.82830,0,0
1578,1578,1578,1,,0,0,5306070.00000000000,0.89380,0,0
590,590,590,1,,0,0,3474800.00000000000,0.92050,0,0
1118,1118,1118,1,,0,0,3556040.00000000000,0.78220,0,0
355,355,355,1,,0,0,7501090.00000000000,0.88490,0,0
349,349,349,1,,0,0,10743000.00000000000,0.79250,0,0
435,435,435,1,,0,0,7270470.00000000000,0.86710,0,0
745,745,745,1,,0,0,14897900.00000000000,0.95420,0,0
1741,749,1741,1,,0,0,8247480.00000000000,0.95060,0,0
972,972,972,1,,0,0,10701600.00000000000,0.80500,0,0
583,583,583,1,,0,0,5981540.00000000000,0.76790,0,0
218,218,218,1,,0,0,7072870.00000000000,0.82950,0,0
1082,1082,1082,1,,0,0,25558600.00000000000,0.84190,0,0
1575,1575,1575,1,,0,0,2847230.00000000000,0.72230,0,0
370,370,370,1,,0,0,1711080.00000000000,0.71940,0,0
1748,761,1748,1,,0,0,7362120.00000000000,0.92500,0,0
1583,1583,1583,1,,0,0,7117120.00000000000,0.94190,0,0
1584,1584,1584,1,,0,0,8414610.00000000000,0.96130,0,0
1021,1021,1021,1,,0,0,29226700.00000000000,0.90990,0,0
1592,1592,1592,1,,0,0,38308800.00000000000,0.92870,0,0
1768,1591,1768,1,,0,0,8118640.00000000000,0.90080,0,0
1018,1018,1018,1,,0,0,10887400.00000000000,0.93850,0,0
442,442,442,1,,0,0,12234900.00000000000,0.84130,0,0
1576,1576,1576,1,,0,0,10805500.00000000000,0.78190,0,0
944,944,944,1,,0,0,21866200.00000000000,0.56580,0,0
1589,1589,1589,1,,0,0,9906510.00000000000,0.62770,0,0
1574,1574,1574,1,,0,0,4881830.00000000000,0.73430,0,0
306,306,306,1,,0,0,5732050.00000000000,0.74300,0,0
285,285,285,1,,0,0,7237480.00000000000,0.75600,0,0
1573,1573,1573,1,,0,0,7781650.00000000000,0.89550,0,0
1590,1590,1590,1,,0,0,7862580.00000000000,0.99550,0,0
964,964,964,1,,0,0,5710580.00000000000,0.92320,0,0
1494,1494,1494,1,,0,0,7508130.00000000000,0.94960,0,0
1495,1495,1495,1,,0,0,5153500.00000000000,0.96540,0,0
1656,1656,1656,1,,0,0,615180000.00000000000,0.96770,0,0
1657,1657,1657,1,,0,0,478920000.00000000000,0.94370,0,0
1610,1610,1610,1,,0,0,194481000.00000000000,0.95580,0,0
1603,1603,1603,1,,0,0,736431000.00000000000,0.94710,0,0
1661,1661,1661,1,,0,0,357808000.00000000000,0.93680,0,0
1634,1634,1634,1,,0,0,196937000.00000000000,0.93180,0,0
1660,1660,1660,1,,0,0,27531100.00000000000,0.95630,0,0
1632,1632,1632,1,,0,0,2583120000.00000000000,0.99000,0,0
1724,1724,1724,1,,0,0,1046320000.00000000000,0.96790,0,0
1602,1602,1602,1,,0,0,1409910000.00000000000,0.97120,0,0
1723,1723,1723,1,,0,0,5154610000.00000000000,0.98860,0,0
1601,1601,1601,1,,0,0,4136270000.00000000000,0.96890,0,0
1716,1716,1716,1,,0,0,1840280000.00000000000,0.96720,0,0
1714,1714,1714,1,,0,0,49839100.00000000000,0.93300,0,0
1596,1596,1596,1,,0,0,2484250.00000000000,0.00000,0,0
1764,125,1764,1,,0,0,4648780.00000000000,0.32330,0,36
125,125,125,1,,0,0,4378810.00000000000,0.32330,0,36
1767,128,1767,1,,0,0,5062170.00000000000,0.81480,0,0
1763,108,1763,1,,0,0,3589800.00000000000,0.82580,0,0
1775,113,1775,1,,0,0,6658850.00000000000,0.80860,0,0
1765,1082,1765,1,,0,0,6749280.00000000000,0.84190,0,0
1766,1101,1766,1,,0,0,10625700.00000000000,0.87880,0,0
1599,817,1599,1,,0,0,2848850.00000000000,0.79670,0,0
1597,817,1597,1,,0,0,2913390.00000000000,0.79670,0,0
1598,1587,1598,1,,0,0,2425550.00000000000,0.89920,0,0
1761,218,1761,1,,0,0,7013570.00000000000,0.82950,0,0
987,987,987,1,,0,0,7909150.00000000000,0.82200,0,0
1735,987,1735,1,,0,0,4053980.00000000000,0.82200,0,0
1733,727,1733,1,,0,0,4701900.00000000000,0.84960,0,0
1732,1003,1732,1,,0,0,1238710.00000000000,0.79680,0,0
1730,1003,1730,1,,0,0,1465990.00000000000,0.79680,0,0
1731,1003,1731,1,,0,0,1949500.00000000000,0.79680,0,0
1729,729,1729,1,,0,0,8456420.00000000000,0.74490,0,0
729,729,729,1,,0,0,8820290.00000000000,0.74490,0,0
1004,1004,1004,1,,0,0,3759300.00000000000,0.59720,0,0
1726,279,1726,1,,0,0,1777940.00000000000,0.78390,0,0
1727,279,1727,1,,0,0,1957110.00000000000,0.78390,0,0
1725,279,1725,1,,0,0,1829350.00000000000,0.78390,0,0
276,276,276,1,,0,0,1013390.00000000000,0.78260,0,0
1600,276,1600,1,,0,0,3671040.00000000000,0.78260,0,0
292,292,292,1,,0,0,7168630.00000000000,0.84160,0,0
319,319,319,1,,0,0,1834930.00000000000,0.80090,0,0
1758,1323,1758,1,,0,0,2184130.00000000000,0.73350,0,0
363,363,363,1,,0,0,2804470.00000000000,0.79000,0,0
1757,360,1757,1,,0,0,1756050.00000000000,0.77070,0,8
1028,1028,1028,1,,0,0,11037300.00000000000,0.96130,0,0
1737,746,1737,1,,0,0,10444700.00000000000,0.98010,0,0
1743,745,1743,1,,0,0,5528520.00000000000,0.95420,0,0
1742,749,1742,1,,0,0,7511170.00000000000,0.95060,0,0
1740,749,1740,1,,0,0,5380900.00000000000,0.95060,0,0
749,749,749,1,,0,0,6820140.00000000000,0.95060,0,0
748,748,748,1,,0,0,14521700.00000000000,0.94530,0,0
1739,748,1739,1,,0,0,3810920.00000000000,0.94530,0,0
1746,758,1746,1,,0,0,7144470.00000000000,0.93860,0,0
1745,758,1745,1,,0,0,7768220.00000000000,0.93860,0,0
1747,758,1747,1,,0,0,7252250.00000000000,0.93860,0,0
761,761,761,1,,0,0,7263590.00000000000,0.92500,0,0
1755,607,1755,1,,0,0,1207310.00000000000,0.82300,0,0
608,608,608,1,,0,0,3509910.00000000000,0.66910,0,0
1754,695,1754,1,,0,0,1128140.00000000000,0.90460,0,0
1753,690,1753,1,,0,0,2139000.00000000000,0.82860,0,0
701,701,701,1,,0,0,1257010.00000000000,0.82890,0,0
1752,703,1752,1,,0,0,907854.00000000000,0.85750,0,0
1751,703,1751,1,,0,0,1170000.00000000000,0.85750,0,0
703,703,703,1,,0,0,1852910.00000000000,0.85750,0,0
1591,1591,1591,1,,0,0,6724650.00000000000,0.90080,0,0
1769,349,1769,1,,0,0,2874780.00000000000,0.79250,0,0
1770,435,1770,1,,0,0,2596460.00000000000,0.86710,0,0
1772,415,1772,1,,0,0,2275730.00000000000,0.88790,0,0
1771,415,1771,1,,0,0,2445870.00000000000,0.88790,0,0
1773,698,1773,1,,0,0,2504980.00000000000,0.85410,0,128
1774,500,1774,1,,0,0,4934580.00000000000,0.84810,0,0
779,788,779,1,,0,0,11237400.00000000000,0.86650,0,0
753,753,753,1,,0,0,14472400.00000000000,0.97010,0,0
1777,753,1777,1,,0,0,12966100.00000000000,0.97010,0,0
2450,0,550,2,,2350,0,25256800.00000000000,0.52420,0,67
2457,0,557,2,,2357,0,17126300.00000000000,0.79750,0,231
1961,0,61,2,,1861,0,30866600.00000000000,0.79050,0,172
1960,0,60,2,,1860,0,24874000.00000000000,0.87720,0,0
1951,0,51,2,,1851,0,19631400.00000000000,0.85740,0,0
1950,0,50,2,,1850,0,13378100.00000000000,0.89830,0,0
1966,0,66,2,,1866,0,6179800.00000000000,0.88340,0,356
1923,0,23,2,,1823,0,10613200.00000000000,0.89760,0,259
1967,0,67,2,,1867,0,6271510.00000000000,0.74100,0,0
1972,0,72,2,,1872,0,13864100.00000000000,0.79450,0,0
1930,0,30,2,,1830,0,9554890.00000000000,0.82730,0,0
1931,0,31,2,,1831,0,28147400.00000000000,0.78550,0,0
1929,0,29,2,,1829,0,6118680.00000000000,0.89070,0,0
2287,0,387,2,,2187,0,11840800.00000000000,0.85600,0,0
2801,0,901,2,,2701,0,13303200.00000000000,0.82410,0,125
2291,0,391,2,,2191,0,13049300.00000000000,0.70960,0,0
2092,0,192,2,,1992,0,11698100.00000000000,0.80180,0,247
2286,0,386,2,,2186,0,18131300.00000000000,0.83320,0,0
2404,0,504,2,,2304,0,6972460.00000000000,0.83810,0,0
2433,0,533,2,,2333,0,1942460.00000000000,0.77550,0,0
2434,0,534,2,,2334,0,19068700.00000000000,0.74890,0,0
2432,0,532,2,,2332,0,29357400.00000000000,0.82190,0,0
2431,0,531,2,,2331,0,1557360.00000000000,0.76430,0,0
2396,0,496,2,,2296,0,14206900.00000000000,0.77710,0,0
2448,0,548,2,,2348,0,7738220.00000000000,0.73000,0,0
2845,0,945,2,,2745,0,3971480.00000000000,0.70090,0,0
2310,0,410,2,,2210,0,7362930.00000000000,0.79200,0,0
2451,0,551,2,,2351,0,18134100.00000000000,0.72630,0,0
2452,0,552,2,,2352,0,2456610.00000000000,0.79020,0,0
2714,0,814,2,,2614,0,16610100.00000000000,0.95840,0,0
2739,0,839,2,,2639,0,53184800.00000000000,0.98700,0,0
2710,0,810,2,,2610,0,4812490.00000000000,0.74300,0,0
2468,0,568,2,,2368,0,4158760.00000000000,0.85760,0,0
2467,0,567,2,,2367,0,12256200.00000000000,0.83270,0,0
2787,0,887,2,,2687,0,4388250.00000000000,0.87620,0,0
2474,0,574,2,,2374,0,54369900.00000000000,0.80190,0,215
2491,0,591,2,,2391,0,41578400.00000000000,0.85000,0,0
2490,0,590,2,,2390,0,24187000.00000000000,0.84850,0,0
2789,0,889,2,,2689,0,13911400.00000000000,0.89150,0,0
2736,0,836,2,,2636,0,40994700.00000000000,0.87580,0,87
2742,0,842,2,,2642,0,24870300.00000000000,0.89250,0,0
2465,0,565,2,,2365,0,29075300.00000000000,0.83650,0,0
2469,0,569,2,,2369,0,14864200.00000000000,0.82260,0,0
2470,0,570,2,,2370,0,23965500.00000000000,0.49560,0,0
2380,0,480,2,,2280,0,37950700.00000000000,0.04080,0,0
2476,0,576,2,,2376,0,17836500.00000000000,0.72630,0,94
2496,0,596,2,,2396,0,26791000.00000000000,0.88290,0,0
2506,0,606,2,,2406,0,33547300.00000000000,0.86060,0,0
2716,0,816,2,,2616,0,63799300.00000000000,0.90630,0,0
2738,0,838,2,,2638,0,27694000.00000000000,0.83850,0,0
2740,0,840,2,,2640,0,72963200.00000000000,0.91030,0,0
2760,0,860,2,,2660,0,102597000.00000000000,0.91320,0,0
2498,0,598,2,,2398,0,27424200.00000000000,0.97880,0,0
2482,0,582,2,,2382,0,63360000.00000000000,0.99980,0,0
