"ID","Longitude","Latitude","TAZ_REG","TAZ_OLD05","TAZ_MPO","COUNTY","CENSUSTAZ","TAZ_BF","FIX","AREA","F_NETAREA","CBD","HM_ROOMS","AirSageDistrict"
3422,-80255434,25869306,3168.000000,0,268,3.000000,"1208600000268",3068,0,3679210.00000000000,0.727200,0,0,2
3423,-80255182,25876821,3169.000000,0,269,3.000000,"1208600000269",3069,0,10971000.00000000000,0.909300,0,0,2
3424,-80313624,25936322,2927.000000,0,27,3.000000,"1208600000027",2827,0,11006700.00000000000,0.802700,0,0,2
3425,-80246982,25876963,3170.000000,0,270,3.000000,"1208600000270",3070,0,11389200.00000000000,0.824900,0,0,2
3426,-80247275,25886299,3171.000000,0,271,3.000000,"1208600000271",3071,0,7071300.00000000000,0.816100,0,0,2
3427,-80247529,25893525,3172.000000,0,272,3.000000,"1208600000272",3072,0,7040790.00000000000,0.743200,0,0,2
3428,-80255986,25893117,3173.000000,0,273,3.000000,"1208600000273",3073,0,7397130.00000000000,0.793900,0,0,2
3429,-80255932,25885331,3174.000000,0,274,3.000000,"1208600000274",3074,0,7802190.00000000000,0.876600,0,0,2
3430,-80263021,25889941,3175.000000,0,275,3.000000,"1208600000275",3075,0,10862900.00000000000,0.816800,0,0,2
3431,-80273436,25890792,3176.000000,0,276,3.000000,"1208600000276",3076,0,10003700.00000000000,0.789500,0,0,2
3432,-80276188,25889914,3177.000000,0,277,3.000000,"1208600000277",3077,0,28166000.00000000000,0.225900,0,0,2
3433,-80263124,25876266,3178.000000,0,278,3.000000,"1208600000278",3078,0,10533800.00000000000,0.851100,0,0,2
3434,-80263436,25868990,3179.000000,0,279,3.000000,"1208600000279",3079,0,2601020.00000000000,0.695800,0,0,2
3435,-80318496,25949381,2928.000000,0,28,3.000000,"1208600000028",2828,0,28860100.00000000000,0.893500,0,0,2
3436,-80269764,25868841,3180.000000,0,280,3.000000,"1208600000280",3080,0,2224990.00000000000,0.695000,0,0,2
3437,-80270947,25876083,3181.000000,0,281,3.000000,"1208600000281",3081,0,10670400.00000000000,0.779500,0,0,2
3438,-80276933,25875940,3182.000000,0,282,3.000000,"1208600000282",3082,0,5502280.00000000000,0.780800,0,0,2
3439,-80281187,25876048,3183.000000,0,283,3.000000,"1208600000283",3083,0,5706800.00000000000,0.775600,0,0,2
3440,-80277925,25868759,3184.000000,0,284,3.000000,"1208600000284",3084,0,4202130.00000000000,0.726600,0,0,2
3441,-80286931,25868616,3185.000000,0,285,3.000000,"1208600000285",3085,0,3408520.00000000000,0.728300,0,0,2
3442,-80287237,25875897,3186.000000,0,286,3.000000,"1208600000286",3086,0,9982920.00000000000,0.693000,0,0,2
3443,-80289748,25889898,3187.000000,0,287,3.000000,"1208600000287",3087,0,7686250.00000000000,0.690900,0,0,2
3444,-80300146,25897566,3188.000000,0,288,3.000000,"1208600000288",3088,0,3058490.00000000000,0.670000,0,0,2
3445,-80295981,25894340,3189.000000,0,289,3.000000,"1208600000289",3089,0,4745910.00000000000,0.670200,0,0,2
3446,-80308905,25949769,2929.000000,0,29,3.000000,"1208600000029",2829,0,3609530.00000000000,0.705000,0,0,2
3447,-80304008,25894671,3190.000000,0,290,3.000000,"1208600000290",3090,0,6503490.00000000000,0.772800,0,0,2
3448,-80303693,25887856,3191.000000,0,291,3.000000,"1208600000291",3091,0,6634290.00000000000,0.622400,0,0,2
3449,-80295564,25887957,3192.000000,0,292,3.000000,"1208600000292",3092,0,7098480.00000000000,0.809300,0,0,2
3450,-80295349,25880683,3193.000000,0,293,3.000000,"1208600000293",3093,0,6934890.00000000000,0.612700,0,0,2
3451,-80294962,25873621,3194.000000,0,294,3.000000,"1208600000294",3094,0,6483390.00000000000,0.666000,0,0,2
3452,-80294833,25868777,3195.000000,0,295,3.000000,"1208600000295",3095,0,3547610.00000000000,0.798700,0,0,2
3453,-80302857,25868403,3196.000000,0,296,3.000000,"1208600000296",3096,0,3425440.00000000000,0.795400,0,0,2
3454,-80310896,25868117,3197.000000,0,297,3.000000,"1208600000297",3097,0,2859270.00000000000,0.764700,0,0,2
3455,-80318773,25868084,3198.000000,0,298,3.000000,"1208600000298",3098,0,2938170.00000000000,0.893500,0,0,2
3456,-80319121,25873324,3199.000000,0,299,3.000000,"1208600000299",3099,0,7126190.00000000000,0.683200,0,0,2
3457,-80382999,25847927,2903.000000,0,3,3.000000,"1208600000003",2803,0,15216800.00000000000,0.943600,0,0,1
3458,-80302601,25953552,2930.000000,0,30,3.000000,"1208600000030",2830,0,8879680.00000000000,0.798100,0,0,2
3459,-80311094,25873324,3200.000000,0,300,3.000000,"1208600000300",3100,0,7111400.00000000000,0.710600,0,0,2
3460,-80303073,25873607,3201.000000,0,301,3.000000,"1208600000301",3101,0,6577430.00000000000,0.711000,0,0,2
3461,-80303369,25880670,3202.000000,0,302,3.000000,"1208600000302",3102,0,6882760.00000000000,0.636000,0,0,2
3462,-80311424,25880598,3203.000000,0,303,3.000000,"1208600000303",3103,0,6804550.00000000000,0.612100,0,0,2
3463,-80319407,25880581,3204.000000,0,304,3.000000,"1208600000304",3104,0,6799930.00000000000,0.708900,0,0,2
3464,-80311894,25891484,3205.000000,0,305,3.000000,"1208600000305",3105,0,14070600.00000000000,0.617400,0,0,2
3465,-80349704,25894763,3206.000000,0,306,3.000000,"1208600000306",3106,0,2243090.00000000000,0.696800,0,0,2
3466,-80319952,25891431,3207.000000,0,307,3.000000,"1208600000307",3107,0,14088400.00000000000,0.608100,0,0,2
3467,-80332076,25891962,3208.000000,0,308,3.000000,"1208600000308",3108,0,13197700.00000000000,0.767400,0,0,2
3468,-80327757,25888031,3209.000000,0,309,3.000000,"1208600000309",3109,0,6948840.00000000000,0.690600,0,0,2
3469,-80298307,25949113,2931.000000,0,31,3.000000,"1208600000031",2831,0,5019890.00000000000,0.754800,0,0,2
3470,-80335895,25887805,3210.000000,0,310,3.000000,"1208600000310",3110,0,7044230.00000000000,0.719100,0,0,2
3471,-80343881,25887800,3211.000000,0,311,3.000000,"1208600000311",3111,0,7067890.00000000000,0.717400,0,0,2
3472,-80345600,25895121,3212.000000,0,312,3.000000,"1208600000312",3112,0,7007380.00000000000,0.744800,0,0,2
3473,-80349817,25887811,3213.000000,0,313,3.000000,"1208600000313",3113,0,2842630.00000000000,0.696800,0,0,2
3474,-80353507,25887788,3214.000000,0,314,3.000000,"1208600000314",3114,0,4214510.00000000000,0.736900,0,0,2
3475,-80367689,25893285,3215.000000,0,315,3.000000,"1208600000315",3115,0,18521200.00000000000,0.794300,0,0,2
3476,-80363526,25884606,3216.000000,0,316,3.000000,"1208600000316",3116,0,13320400.00000000000,0.698700,0,0,2
3477,-80349770,25878108,3217.000000,0,317,3.000000,"1208600000317",3117,0,9534750.00000000000,0.770700,0,0,2
3478,-80343591,25880648,3218.000000,0,318,3.000000,"1208600000318",3118,0,6040520.00000000000,0.780600,0,0,2
3479,-80343167,25871636,3219.000000,0,319,3.000000,"1208600000319",3119,0,7699660.00000000000,0.632600,0,0,2
3480,-80296776,25943098,2932.000000,0,32,3.000000,"1208600000032",2832,0,4548110.00000000000,0.874000,0,0,2
3481,-80335253,25872636,3220.000000,0,320,3.000000,"1208600000320",3120,0,7618510.00000000000,0.610100,0,0,2
3482,-80335576,25880574,3221.000000,0,321,3.000000,"1208600000321",3121,0,6854310.00000000000,0.519300,0,0,2
3483,-80327487,25880566,3222.000000,0,322,3.000000,"1208600000322",3122,0,6862560.00000000000,0.773100,0,110,2
3484,-80327136,25871853,3223.000000,0,323,3.000000,"1208600000323",3123,0,8688160.00000000000,0.765200,0,199,2
3485,-80333226,25864568,3224.000000,0,324,3.000000,"1208600000324",3124,0,8049570.00000000000,0.491500,0,0,2
3486,-80328572,25861405,3225.000000,0,325,3.000000,"1208600000325",3125,0,8884280.00000000000,0.695800,0,13,2
3487,-80318838,25864564,3226.000000,0,326,3.000000,"1208600000326",3126,0,3840840.00000000000,0.709700,0,321,2
3488,-80318668,25859748,3227.000000,0,327,3.000000,"1208600000327",3127,0,7006350.00000000000,0.740000,0,0,2
3489,-80318454,25851529,3228.000000,0,328,3.000000,"1208600000328",3128,0,4502570.00000000000,0.716500,0,0,2
3490,-80310422,25851613,3229.000000,0,329,3.000000,"1208600000329",3129,0,6969860.00000000000,0.682100,0,14,2
3491,-80303568,25946435,2933.000000,0,33,3.000000,"1208600000033",2833,0,8307280.00000000000,0.755300,0,0,2
3492,-80310646,25858881,3230.000000,0,330,3.000000,"1208600000330",3130,0,6960630.00000000000,0.789000,0,0,2
3493,-80310804,25864561,3231.000000,0,331,3.000000,"1208600000331",3131,0,3924520.00000000000,0.719500,0,0,2
3494,-80302771,25864574,3232.000000,0,332,3.000000,"1208600000332",3132,0,3952630.00000000000,0.694500,0,0,2
3495,-80294742,25864604,3233.000000,0,333,3.000000,"1208600000333",3133,0,3949340.00000000000,0.601700,0,0,2
3496,-80294493,25859100,3234.000000,0,334,3.000000,"1208600000334",3134,0,7077210.00000000000,0.688700,0,0,2
3497,-80292300,25851661,3235.000000,0,335,3.000000,"1208600000335",3135,0,3616280.00000000000,0.741100,0,0,2
3498,-80298391,25851638,3236.000000,0,336,3.000000,"1208600000336",3136,0,6979940.00000000000,0.760700,0,0,2
3499,-80302610,25858891,3237.000000,0,337,3.000000,"1208600000337",3137,0,6967400.00000000000,0.591500,0,0,2
3500,-80304413,25851624,3238.000000,0,338,3.000000,"1208600000338",3138,0,3488040.00000000000,0.747200,0,0,2
3501,-80310270,25844816,3239.000000,0,339,3.000000,"1208600000339",3139,0,3340610.00000000000,0.682100,0,14,2
3502,-80305639,25935464,2934.000000,0,34,3.000000,"1208600000034",2834,0,5836650.00000000000,0.747900,0,0,2
3503,-80303657,25844253,3240.000000,0,340,3.000000,"1208600000340",3140,0,3439670.00000000000,0.720500,0,45,2
3504,-80296121,25844315,3241.000000,0,341,3.000000,"1208600000341",3141,0,10048600.00000000000,0.683500,0,0,2
3505,-80297364,25836935,3242.000000,0,342,3.000000,"1208600000342",3142,0,6943670.00000000000,0.746900,0,31,16
3506,-80292808,25833679,3243.000000,0,343,3.000000,"1208600000343",3143,0,4013590.00000000000,0.698400,0,46,16
3507,-80284556,25826202,3244.000000,0,344,3.000000,"1208600000344",3144,0,5210840.00000000000,0.664500,0,76,16
3508,-80276466,25826451,3245.000000,0,345,3.000000,"1208600000345",3145,0,5219380.00000000000,0.735300,0,0,16
3509,-80272601,25816906,3246.000000,0,346,3.000000,"1208600000346",3146,0,11742700.00000000000,0.680700,0,62,16
3510,-80269379,25826701,3247.000000,0,347,3.000000,"1208600000347",3147,0,7093070.00000000000,0.667700,0,0,16
3511,-80268677,25834055,3248.000000,0,348,3.000000,"1208600000348",3148,0,5221870.00000000000,0.749700,0,0,16
3512,-80268959,25839716,3249.000000,0,349,3.000000,"1208600000349",3149,0,3010090.00000000000,0.749700,0,0,16
3513,-80301628,25935081,2935.000000,0,35,3.000000,"1208600000035",2835,0,11439000.00000000000,0.758000,0,0,2
3514,-80275711,25833728,3250.000000,0,350,3.000000,"1208600000350",3150,0,6987850.00000000000,0.738900,0,13,16
3515,-80275953,25839497,3251.000000,0,351,3.000000,"1208600000351",3151,0,4083200.00000000000,0.738900,0,13,16
3516,-80284713,25833468,3252.000000,0,352,3.000000,"1208600000352",3152,0,8655750.00000000000,0.738700,0,10,16
3517,-80284960,25839216,3253.000000,0,353,3.000000,"1208600000353",3153,0,5023860.00000000000,0.738700,0,10,16
3518,-80286120,25844745,3254.000000,0,354,3.000000,"1208600000354",3154,0,6486820.00000000000,0.745800,0,0,2
3519,-80278250,25846425,3255.000000,0,355,3.000000,"1208600000355",3155,0,9258680.00000000000,0.794300,0,0,2
3520,-80270119,25843453,3256.000000,0,356,3.000000,"1208600000356",3156,0,2935710.00000000000,0.747800,0,9,2
3521,-80269414,25850517,3257.000000,0,357,3.000000,"1208600000357",3157,0,8235250.00000000000,0.732600,0,0,2
3522,-80273436,25853176,3258.000000,0,358,3.000000,"1208600000358",3158,0,4084800.00000000000,0.743600,0,0,2
3523,-80278736,25856394,3259.000000,0,359,3.000000,"1208600000359",3159,0,9739900.00000000000,0.765800,0,0,2
3524,-80296849,25931460,2936.000000,0,36,3.000000,"1208600000036",2836,0,5528770.00000000000,0.916000,0,0,2
3525,-80286486,25854680,3260.000000,0,360,3.000000,"1208600000360",3160,0,12010000.00000000000,0.740600,0,8,2
3526,-80286810,25864000,3261.000000,0,361,3.000000,"1208600000361",3161,0,5160500.00000000000,0.583800,0,0,2
3527,-80277851,25864279,3262.000000,0,362,3.000000,"1208600000362",3162,0,6822270.00000000000,0.793600,0,0,2
3528,-80269633,25861719,3263.000000,0,363,3.000000,"1208600000363",3163,0,7901230.00000000000,0.755300,0,0,2
3529,-80263396,25861873,3264.000000,0,364,3.000000,"1208600000364",3164,0,7609920.00000000000,0.736800,0,0,2
3530,-80264365,25850815,3265.000000,0,365,3.000000,"1208600000365",3165,0,5359960.00000000000,0.760700,0,0,2
3531,-80261125,25852755,3266.000000,0,366,3.000000,"1208600000366",3166,0,4484250.00000000000,0.877100,0,0,2
3532,-80258092,25852838,3267.000000,0,367,3.000000,"1208600000367",3167,0,6228860.00000000000,0.892700,0,0,2
3533,-80255151,25860395,3268.000000,0,368,3.000000,"1208600000368",3168,0,13588900.00000000000,0.749900,0,0,2
3534,-80246611,25866828,3269.000000,0,369,3.000000,"1208600000369",3169,0,2333890.00000000000,0.647400,0,0,2
3535,-80301382,25926447,2937.000000,0,37,3.000000,"1208600000037",2837,0,5901750.00000000000,0.704300,0,0,2
3536,-80246340,25859479,3270.000000,0,370,3.000000,"1208600000370",3170,0,12157600.00000000000,0.709400,0,0,2
3537,-80246056,25850712,3271.000000,0,371,3.000000,"1208600000371",3171,0,4058000.00000000000,0.754200,0,0,2
3538,-80253141,25849370,3272.000000,0,372,3.000000,"1208600000372",3172,0,5432420.00000000000,0.752900,0,0,2
3539,-80247911,25846949,3273.000000,0,373,3.000000,"1208600000373",3173,0,1091210.00000000000,0.770900,0,0,2
3540,-80243848,25848307,3274.000000,0,374,3.000000,"1208600000374",3174,0,2089660.00000000000,0.800100,0,0,2
3541,-80237917,25853495,3275.000000,0,375,3.000000,"1208600000375",3175,0,14306900.00000000000,0.702800,0,17,2
3542,-80238286,25864518,3276.000000,0,376,3.000000,"1208600000376",3176,0,7235130.00000000000,0.696600,0,0,2
3543,-80229037,25864732,3277.000000,0,377,3.000000,"1208600000377",3177,0,7352300.00000000000,0.814200,0,0,2
3544,-80218778,25865267,3278.000000,0,378,3.000000,"1208600000378",3178,0,14247700.00000000000,0.703700,0,0,2
3545,-80209075,25865549,3279.000000,0,379,3.000000,"1208600000379",3179,0,1252810.00000000000,0.581800,0,0,3
3546,-80289203,25928179,2938.000000,0,38,3.000000,"1208600000038",2838,0,5886180.00000000000,0.693500,0,0,2
3547,-80202995,25865732,3280.000000,0,380,3.000000,"1208600000380",3180,0,9443850.00000000000,0.678500,0,0,3
3548,-80191476,25867711,3281.000000,0,381,3.000000,"1208600000381",3181,0,14092700.00000000000,0.729200,0,0,3
3549,-80178184,25867419,3282.000000,0,382,3.000000,"1208600000382",3182,0,16431300.00000000000,0.829000,0,44,3
3550,-80171655,25868993,3283.000000,0,383,3.000000,"1208600000383",3183,0,10029300.00000000000,0.812100,0,0,3
3551,-80177977,25859353,3284.000000,0,384,3.000000,"1208600000384",3184,0,11559000.00000000000,0.778000,0,29,3
3552,-80178124,25851815,3285.000000,0,385,3.000000,"1208600000385",3185,0,7589600.00000000000,0.742600,0,7,3
3553,-80172903,25850156,3286.000000,0,386,3.000000,"1208600000386",3186,0,6614010.00000000000,0.742600,0,7,3
3554,-80179142,25840017,3287.000000,0,387,3.000000,"1208600000387",3187,0,11806800.00000000000,0.755500,0,109,3
3555,-80186006,25829068,3288.000000,0,388,3.000000,"1208600000388",3188,0,1797070.00000000000,0.579800,0,51,3
3556,-80182659,25827472,3289.000000,0,389,3.000000,"1208600000389",3189,0,8270100.00000000000,0.579800,0,51,3
3557,-80280885,25928259,2939.000000,0,39,3.000000,"1208600000039",2839,0,5711470.00000000000,0.671200,0,0,2
3559,-80188850,25818465,3291.000000,0,391,3.000000,"1208600000391",3191,0,2090010.00000000000,0.478500,0,0,3
3560,-80192464,25815003,3292.000000,0,392,3.000000,"1208600000392",3192,0,4120110.00000000000,0.699800,0,0,3
3561,-80200821,25814625,3293.000000,0,393,3.000000,"1208600000393",3193,0,7656620.00000000000,0.669700,0,0,3
3562,-80207279,25822751,3294.000000,0,394,3.000000,"1208600000394",3194,0,733795.00000000000,0.635200,0,0,3
3563,-80201080,25821431,3295.000000,0,395,3.000000,"1208600000395",3195,0,9473560.00000000000,0.673000,0,0,3
3564,-80191864,25821620,3296.000000,0,396,3.000000,"1208600000396",3196,0,6493540.00000000000,0.699800,0,0,3
3565,-80201273,25828797,3297.000000,0,397,3.000000,"1208600000397",3197,0,8698720.00000000000,0.690300,0,0,3
3566,-80207309,25826807,3298.000000,0,398,3.000000,"1208600000398",3198,0,764872.00000000000,0.563800,0,0,3
3567,-80207176,25830464,3299.000000,0,399,3.000000,"1208600000399",3199,0,1074790.00000000000,0.660400,0,0,3
3568,-80398838,25914112,2904.000000,0,4,3.000000,"1208600000004",2804,0,76528800.00000000000,0.924200,0,0,2
3569,-80281347,25935345,2940.000000,0,40,3.000000,"1208600000040",2840,0,8108490.00000000000,0.757000,0,0,2
3570,-80207258,25834253,3300.000000,0,400,3.000000,"1208600000400",3200,0,1207810.00000000000,0.637600,0,0,3
3571,-80201131,25834328,3301.000000,0,401,3.000000,"1208600000401",3201,0,4267530.00000000000,0.561700,0,0,3
3572,-80194408,25836387,3302.000000,0,402,3.000000,"1208600000402",3202,0,3603880.00000000000,0.636300,0,0,3
3573,-80192081,25829250,3303.000000,0,403,3.000000,"1208600000403",3203,0,7706760.00000000000,0.657600,0,0,3
3574,-80190242,25836680,3304.000000,0,404,3.000000,"1208600000404",3204,0,3544800.00000000000,0.709900,0,0,3
3575,-80186392,25840137,3305.000000,0,405,3.000000,"1208600000405",3205,0,6830760.00000000000,0.696500,0,249,3
3576,-80192633,25843872,3306.000000,0,406,3.000000,"1208600000406",3206,0,7245170.00000000000,0.747500,0,12,3
3577,-80192751,25850503,3307.000000,0,407,3.000000,"1208600000407",3207,0,5551580.00000000000,0.653900,0,0,3
3578,-80186721,25849311,3308.000000,0,408,3.000000,"1208600000408",3208,0,2375150.00000000000,0.643300,0,0,3
3579,-80191107,25857080,3309.000000,0,409,3.000000,"1208600000409",3209,0,14131200.00000000000,0.732100,0,0,3
3580,-80289456,25935031,2941.000000,0,41,3.000000,"1208600000041",2841,0,8480050.00000000000,0.643100,0,0,2
3581,-80202764,25859653,3310.000000,0,410,3.000000,"1208600000410",3210,0,5134300.00000000000,0.706200,0,0,3
3582,-80208837,25858087,3311.000000,0,411,3.000000,"1208600000411",3211,0,1303650.00000000000,0.607600,0,0,3
3583,-80202583,25855804,3312.000000,0,412,3.000000,"1208600000412",3212,0,5807960.00000000000,0.768800,0,0,3
3584,-80202453,25850661,3313.000000,0,413,3.000000,"1208600000413",3213,0,8246980.00000000000,0.614300,0,0,3
3585,-80208568,25850708,3314.000000,0,414,3.000000,"1208600000414",3214,0,1223790.00000000000,0.648700,0,94,3
3586,-80216813,25854004,3315.000000,0,415,3.000000,"1208600000415",3215,0,7840360.00000000000,0.712500,0,0,2
3587,-80216638,25858159,3316.000000,0,416,3.000000,"1208600000416",3216,0,10040800.00000000000,0.725400,0,0,2
3588,-80220573,25853875,3317.000000,0,417,3.000000,"1208600000417",3217,0,10719700.00000000000,0.663900,0,0,2
3589,-80229869,25857432,3318.000000,0,418,3.000000,"1208600000418",3218,0,7147540.00000000000,0.729900,0,0,2
3590,-80229619,25850095,3319.000000,0,419,3.000000,"1208600000419",3219,0,7249870.00000000000,0.702300,0,0,2
3591,-80290071,25943028,2942.000000,0,42,3.000000,"1208600000042",2842,0,7130360.00000000000,0.535900,0,0,2
3592,-80229445,25843606,3320.000000,0,420,3.000000,"1208600000420",3220,0,5521020.00000000000,0.664400,0,0,2
3593,-80237559,25843520,3321.000000,0,421,3.000000,"1208600000421",3221,0,5039680.00000000000,0.695000,0,0,2
3594,-80245740,25843679,3322.000000,0,422,3.000000,"1208600000422",3222,0,4287750.00000000000,0.746200,0,0,2
3595,-80254690,25843804,3323.000000,0,423,3.000000,"1208600000423",3223,0,4139580.00000000000,0.615800,0,0,2
3596,-80262852,25843704,3324.000000,0,424,3.000000,"1208600000424",3224,0,2579490.00000000000,0.766100,0,0,2
3597,-80262688,25840023,3325.000000,0,425,3.000000,"1208600000425",3225,0,3150460.00000000000,0.752200,0,0,16
3598,-80262564,25834300,3326.000000,0,426,3.000000,"1208600000426",3226,0,5588090.00000000000,0.776600,0,0,16
3599,-80254366,25834528,3327.000000,0,427,3.000000,"1208600000427",3227,0,8759700.00000000000,0.840600,0,0,16
3600,-80254589,25840123,3328.000000,0,428,3.000000,"1208600000428",3228,0,4482720.00000000000,0.827500,0,0,16
3601,-80245616,25840064,3329.000000,0,429,3.000000,"1208600000429",3229,0,2948230.00000000000,0.843200,0,0,16
3602,-80281809,25943243,2943.000000,0,43,3.000000,"1208600000043",2843,0,7216040.00000000000,0.776100,0,0,2
3603,-80245381,25834803,3330.000000,0,430,3.000000,"1208600000430",3230,0,7279310.00000000000,0.718500,0,36,16
3604,-80237277,25836180,3331.000000,0,431,3.000000,"1208600000431",3231,0,9490230.00000000000,0.611300,0,0,16
3605,-80229137,25836135,3332.000000,0,432,3.000000,"1208600000432",3232,0,8864640.00000000000,0.706100,0,0,16
3606,-80221196,25842947,3333.000000,0,433,3.000000,"1208600000433",3233,0,7245510.00000000000,0.750800,0,0,2
3607,-80213060,25843222,3334.000000,0,434,3.000000,"1208600000434",3234,0,7193490.00000000000,0.762300,0,0,2
3608,-80207574,25843397,3335.000000,0,435,3.000000,"1208600000435",3235,0,2071730.00000000000,0.675000,0,0,3
3609,-80202141,25844547,3336.000000,0,436,3.000000,"1208600000436",3236,0,6342730.00000000000,0.687700,0,0,3
3610,-80201274,25839781,3337.000000,0,437,3.000000,"1208600000437",3237,0,6670940.00000000000,0.706100,0,0,3
3611,-80207432,25837867,3338.000000,0,438,3.000000,"1208600000438",3238,0,1205310.00000000000,0.637200,0,0,3
3612,-80212749,25835825,3339.000000,0,439,3.000000,"1208600000439",3239,0,7194250.00000000000,0.739600,0,0,16
3613,-80282402,25950472,2944.000000,0,44,3.000000,"1208600000044",2844,0,7337670.00000000000,0.742800,0,0,2
3614,-80220922,25835522,3340.000000,0,440,3.000000,"1208600000440",3240,0,7375410.00000000000,0.642100,0,0,16
3615,-80220573,25828204,3341.000000,0,441,3.000000,"1208600000441",3241,0,7249220.00000000000,0.680200,0,0,16
3616,-80212457,25830285,3342.000000,0,442,3.000000,"1208600000442",3242,0,3546430.00000000000,0.687900,0,0,16
3617,-80212308,25826635,3343.000000,0,443,3.000000,"1208600000443",3243,0,3552470.00000000000,0.657600,0,0,16
3618,-80212133,25822973,3344.000000,0,444,3.000000,"1208600000444",3244,0,3568440.00000000000,0.735200,0,0,16
3619,-80220336,25822725,3345.000000,0,445,3.000000,"1208600000445",3245,0,3666340.00000000000,0.768900,0,0,16
3620,-80220097,25816603,3346.000000,0,446,3.000000,"1208600000446",3246,0,8427730.00000000000,0.593600,0,0,16
3621,-80211109,25816846,3347.000000,0,447,3.000000,"1208600000447",3247,0,9932270.00000000000,0.628500,0,0,16
3622,-80210884,25811107,3348.000000,0,448,3.000000,"1208600000448",3248,0,3065510.00000000000,0.433100,0,0,16
3623,-80219867,25810981,3349.000000,0,449,3.000000,"1208600000449",3249,0,2623140.00000000000,0.592800,0,0,16
3624,-80290436,25951742,2945.000000,0,45,3.000000,"1208600000045",2845,0,8038940.00000000000,0.666600,0,0,2
3625,-80228020,25810771,3350.000000,0,450,3.000000,"1208600000450",3250,0,2636350.00000000000,0.707800,0,0,16
3626,-80236239,25810676,3351.000000,0,451,3.000000,"1208600000451",3251,0,2828600.00000000000,0.633800,0,0,16
3627,-80236334,25814424,3352.000000,0,452,3.000000,"1208600000452",3252,0,4421850.00000000000,0.726600,0,0,16
3628,-80236570,25820336,3353.000000,0,453,3.000000,"1208600000453",3253,0,7186950.00000000000,0.707900,0,0,16
3629,-80228461,25820611,3354.000000,0,454,3.000000,"1208600000454",3254,0,7177300.00000000000,0.697200,0,0,16
3630,-80228194,25814559,3355.000000,0,455,3.000000,"1208600000455",3255,0,4662660.00000000000,0.697200,0,0,16
3631,-80228765,25827910,3356.000000,0,456,3.000000,"1208600000456",3256,0,7048310.00000000000,0.743000,0,0,16
3632,-80236888,25827679,3357.000000,0,457,3.000000,"1208600000457",3257,0,7019710.00000000000,0.714300,0,0,16
3633,-80245025,25827409,3358.000000,0,458,3.000000,"1208600000458",3258,0,7065500.00000000000,0.738600,0,0,16
3634,-80254048,25827166,3359.000000,0,459,3.000000,"1208600000459",3259,0,8714660.00000000000,0.811300,0,0,16
3635,-80290227,25957230,2946.000000,0,46,3.000000,"1208600000046",2846,0,5198530.00000000000,0.618600,0,0,2
3636,-80262239,25826919,3360.000000,0,460,3.000000,"1208600000460",3260,0,5519070.00000000000,0.741600,0,0,16
3637,-80261800,25814674,3361.000000,0,461,3.000000,"1208600000461",3261,0,10874100.00000000000,0.709700,0,74,16
3638,-80249378,25801555,3362.000000,0,462,3.000000,"1208600000462",3262,0,8855830.00000000000,0.768000,0,0,17
3639,-80253515,25810372,3363.000000,0,463,3.000000,"1208600000463",3263,0,3005940.00000000000,0.660500,0,0,17
3640,-80255814,25816600,3364.000000,0,464,3.000000,"1208600000464",3264,0,9160960.00000000000,0.753600,0,0,16
3641,-80251072,25817544,3365.000000,0,465,3.000000,"1208600000465",3265,0,5941800.00000000000,0.763200,0,0,16
3642,-80244505,25814351,3366.000000,0,466,3.000000,"1208600000466",3266,0,3933710.00000000000,0.707200,0,0,16
3643,-80244714,25820100,3367.000000,0,467,3.000000,"1208600000467",3267,0,7236800.00000000000,0.707200,0,0,16
3644,-80244360,25810599,3368.000000,0,468,3.000000,"1208600000468",3268,0,3264870.00000000000,0.704100,0,0,16
3645,-80244200,25805268,3369.000000,0,469,3.000000,"1208600000469",3269,0,7213530.00000000000,0.763000,0,0,17
3646,-80286728,25967261,2947.000000,0,47,3.000000,"1208600000047",2847,0,12675700.00000000000,0.967400,0,0,2
3647,-80243980,25797220,3370.000000,0,470,3.000000,"1208600000470",3270,0,5134600.00000000000,0.763000,0,0,17
3648,-80236000,25805506,3371.000000,0,471,3.000000,"1208600000471",3271,0,7315660.00000000000,0.732100,0,0,17
3649,-80235825,25799911,3372.000000,0,472,3.000000,"1208600000472",3272,0,3661510.00000000000,0.767800,0,0,17
3650,-80235694,25796236,3373.000000,0,473,3.000000,"1208600000473",3273,0,3672140.00000000000,0.739700,0,0,17
3651,-80235578,25791680,3374.000000,0,474,3.000000,"1208600000474",3274,0,3815190.00000000000,0.523700,0,0,17
3652,-80227216,25790149,3375.000000,0,475,3.000000,"1208600000475",3275,0,7661580.00000000000,0.685600,0,0,17
3653,-80227441,25796475,3376.000000,0,476,3.000000,"1208600000476",3276,0,3623220.00000000000,0.756100,0,0,17
3654,-80227585,25800172,3377.000000,0,477,3.000000,"1208600000477",3277,0,3641910.00000000000,0.670600,0,0,17
3655,-80227809,25805716,3378.000000,0,478,3.000000,"1208600000478",3278,0,7273520.00000000000,0.781700,0,0,17
3656,-80221702,25805904,3379.000000,0,479,3.000000,"1208600000479",3279,0,3591200.00000000000,0.727800,0,0,17
3657,-80286638,25959187,2948.000000,0,48,3.000000,"1208600000048",2848,0,13962500.00000000000,0.618600,0,0,2
